Time,instant_load
2021/8/13 20:03:06,41.55090
2021/8/13 20:05:15,42.15419
2021/8/13 20:07:22,42.55382
2021/8/13 20:09:30,42.65421
2021/8/13 20:12:07,42.92099
2021/8/13 20:14:14,42.76620
2021/8/13 20:16:22,42.94686
2021/8/13 20:18:29,42.56993
2021/8/13 20:20:37,42.39024
2021/8/13 20:22:44,42.21036
2021/8/13 20:24:52,41.73155
2021/8/13 20:27:29,41.76669
2021/8/13 20:29:36,41.32989
2021/8/13 20:31:44,41.35201
2021/8/13 20:33:52,41.40653
2021/8/13 20:35:59,41.92588
2021/8/13 20:38:06,41.69996
2021/8/13 20:40:14,42.24678
2021/8/13 20:42:52,42.09153
2021/8/13 20:44:59,42.67366
2021/8/13 20:47:07,45.62781
2021/8/13 20:49:15,45.47470
2021/8/13 20:51:22,44.95164
2021/8/13 20:53:30,44.88381
2021/8/13 20:55:38,44.47997
2021/8/13 20:58:15,44.56423
2021/8/13 21:00:22,44.60988
2021/8/13 21:02:30,44.27473
2021/8/13 21:04:37,44.70868
2021/8/13 21:06:44,44.55106
2021/8/13 21:08:52,44.47662
2021/8/13 21:11:00,44.10741
2021/8/13 21:13:37,37.51353
2021/8/13 21:15:45,38.03207
2021/8/13 21:17:53,38.23651
2021/8/13 21:20:00,38.55650
2021/8/13 21:22:07,38.81226
2021/8/13 21:24:16,39.27681
2021/8/13 21:26:23,43.65858
2021/8/13 21:29:00,43.29765
2021/8/13 21:31:08,43.08570
2021/8/13 21:33:16,43.22777
2021/8/13 21:35:24,43.01077
2021/8/13 21:37:32,42.75781
2021/8/13 21:39:39,42.75146
2021/8/13 21:41:47,36.87691
2021/8/13 21:44:25,37.85905
2021/8/13 21:46:33,38.11069
2021/8/13 21:48:40,42.58081
2021/8/13 21:50:48,42.91742
2021/8/13 21:52:56,46.95175
2021/8/13 21:55:03,46.29702
2021/8/13 21:57:11,46.64575
2021/8/13 21:59:48,46.47673
2021/8/13 22:01:55,43.27318
2021/8/13 22:04:03,39.98489
2021/8/13 22:06:11,40.24517
2021/8/13 22:08:18,43.74501
2021/8/13 22:10:25,43.74803
2021/8/13 22:12:34,43.77950
2021/8/13 22:15:11,43.59175
2021/8/13 22:17:19,43.57535
2021/8/13 22:19:26,43.32974
2021/8/13 22:21:34,43.27774
2021/8/13 22:23:41,43.29121
2021/8/13 22:25:49,43.41328
2021/8/13 22:27:57,43.37498
2021/8/13 22:30:34,43.42891
2021/8/13 22:32:42,43.18465
2021/8/13 22:34:49,43.14667
2021/8/13 22:36:57,43.31184
2021/8/13 22:39:04,43.33562
2021/8/13 22:41:11,43.25894
2021/8/13 22:43:19,43.01311
2021/8/13 22:45:57,42.97229
2021/8/13 22:48:04,42.66610
2021/8/13 22:50:12,42.35959
2021/8/13 22:52:19,42.57167
2021/8/13 22:54:27,42.41844
2021/8/13 22:56:34,42.58526
2021/8/13 22:58:42,40.70082
2021/8/13 23:01:19,36.54670
2021/8/13 23:03:27,36.29980
2021/8/13 23:05:34,42.53930
2021/8/13 23:07:42,41.75019
2021/8/13 23:09:50,41.38807
2021/8/13 23:11:57,40.86234
2021/8/13 23:14:05,41.04272
2021/8/13 23:16:42,41.23720
2021/8/13 23:18:50,41.37296
2021/8/13 23:20:57,41.28873
2021/8/13 23:23:05,41.54743
2021/8/13 23:25:13,41.21302
2021/8/13 23:27:21,41.26394
2021/8/13 23:29:29,41.07761
2021/8/13 23:32:06,37.00864
2021/8/13 23:34:14,37.50839
2021/8/13 23:36:22,38.31956
2021/8/13 23:38:30,38.34903
2021/8/13 23:40:37,43.73202
2021/8/13 23:42:44,43.89439
2021/8/13 23:44:52,45.10075
2021/8/13 23:47:29,45.38225
2021/8/13 23:49:37,45.11284
2021/8/13 23:51:44,44.98254
2021/8/13 23:53:51,45.42285
2021/8/13 23:55:59,44.86849
2021/8/13 23:58:07,45.04572
2021/8/14 0:00:14,44.72765
2021/8/14 0:02:22,44.21104
2021/8/14 0:05:00,43.69338
2021/8/14 0:07:08,43.83360
2021/8/14 0:09:15,43.91262
2021/8/14 0:11:23,43.73065
2021/8/14 0:13:30,43.87945
2021/8/14 0:15:39,44.23675
2021/8/14 0:17:46,43.78600
2021/8/14 0:20:24,43.74986
2021/8/14 0:22:31,40.43895
2021/8/14 0:24:39,40.04024
2021/8/14 0:26:47,40.68011
2021/8/14 0:28:54,40.72771
2021/8/14 0:31:02,40.91082
2021/8/14 0:33:09,40.95536
2021/8/14 0:35:47,40.70839
2021/8/14 0:37:55,40.98169
2021/8/14 0:40:02,41.39728
2021/8/14 0:42:10,41.65275
2021/8/14 0:44:17,41.58522
2021/8/14 0:46:26,41.87234
2021/8/14 0:48:33,41.58214
2021/8/14 0:51:11,41.56038
2021/8/14 0:53:19,41.57972
2021/8/14 0:55:26,41.60576
2021/8/14 0:57:35,41.53522
2021/8/14 0:59:42,41.52791
2021/8/14 1:01:50,46.16195
2021/8/14 1:03:58,45.00884
2021/8/14 1:06:35,45.12527
2021/8/14 1:08:43,44.99800
2021/8/14 1:10:50,39.90192
2021/8/14 1:12:57,39.87017
2021/8/14 1:15:05,40.00681
2021/8/14 1:17:12,40.50874
2021/8/14 1:19:19,40.41612
2021/8/14 1:21:56,40.56444
2021/8/14 1:24:04,40.60193
2021/8/14 1:26:12,40.72419
2021/8/14 1:28:20,40.80147
2021/8/14 1:29:23,40.86653
2021/8/14 1:31:30,40.49221
2021/8/14 1:33:37,40.65001
2021/8/14 1:35:46,40.49698
2021/8/14 1:37:54,40.25175
2021/8/14 1:40:01,45.70605
2021/8/14 1:42:09,45.57306
2021/8/14 1:44:47,44.89214
2021/8/14 1:46:53,44.52549
2021/8/14 1:49:01,44.55667
2021/8/14 1:51:09,43.75404
2021/8/14 1:53:16,38.39027
2021/8/14 1:55:24,38.31858
2021/8/14 1:57:32,38.73473
2021/8/14 2:00:09,38.77293
2021/8/14 2:02:16,38.58244
2021/8/14 2:04:24,38.99228
2021/8/14 2:06:32,38.84962
2021/8/14 2:08:40,38.92620
2021/8/14 2:10:47,38.92931
2021/8/14 2:12:55,39.25499
2021/8/14 2:15:33,39.39211
2021/8/14 2:17:40,39.19724
2021/8/14 2:19:48,39.13997
2021/8/14 2:21:55,39.40528
2021/8/14 2:24:03,39.36695
2021/8/14 2:26:11,39.20505
2021/8/14 2:28:18,39.08178
2021/8/14 2:30:55,39.30407
2021/8/14 2:33:03,39.36301
2021/8/14 2:35:11,39.25355
2021/8/14 2:37:18,39.30621
2021/8/14 2:39:26,39.37147
2021/8/14 2:41:34,39.26998
2021/8/14 2:43:41,39.07539
2021/8/14 2:46:20,38.97520
2021/8/14 2:48:28,39.16677
2021/8/14 2:50:35,39.24613
2021/8/14 2:52:43,39.43992
2021/8/14 2:54:50,39.25591
2021/8/14 2:56:58,39.13228
2021/8/14 2:59:05,38.89618
2021/8/14 3:01:44,39.07025
2021/8/14 3:03:51,39.72585
2021/8/14 3:05:59,40.28471
2021/8/14 3:08:07,36.35180
2021/8/14 3:10:15,36.94415
2021/8/14 3:12:23,40.64299
2021/8/14 3:14:30,41.11230
2021/8/14 3:16:38,40.87777
2021/8/14 3:19:16,41.16012
2021/8/14 3:21:24,40.81639
2021/8/14 3:23:32,41.18411
2021/8/14 3:25:39,41.20479
2021/8/14 3:27:47,41.36704
2021/8/14 3:29:55,41.52193
2021/8/14 3:32:02,41.65873
2021/8/14 3:34:40,41.83386
2021/8/14 3:36:48,42.02778
2021/8/14 3:38:56,41.93201
2021/8/14 3:41:03,41.97558
2021/8/14 3:43:10,41.85721
2021/8/14 3:45:19,41.38232
2021/8/14 3:47:26,41.23405
2021/8/14 3:50:04,41.05022
2021/8/14 3:52:12,40.44247
2021/8/14 3:54:19,40.27328
2021/8/14 3:56:26,39.97964
2021/8/14 3:58:34,35.80013
2021/8/14 4:00:42,35.92536
2021/8/14 4:02:49,36.07967
2021/8/14 4:05:27,35.51507
2021/8/14 4:07:34,35.30252
2021/8/14 4:09:41,35.30725
2021/8/14 4:11:49,35.50670
2021/8/14 4:13:56,35.68418
2021/8/14 4:16:03,36.03559
2021/8/14 4:18:11,38.28663
2021/8/14 4:20:49,38.36911
2021/8/14 4:22:55,38.49012
2021/8/14 4:25:03,38.48066
2021/8/14 4:27:11,38.64078
2021/8/14 4:29:17,38.68950
2021/8/14 4:31:25,39.23932
2021/8/14 4:33:33,39.59927
2021/8/14 4:36:11,39.76050
2021/8/14 4:38:18,39.90893
2021/8/14 4:40:26,40.14622
2021/8/14 4:42:34,44.11182
2021/8/14 4:44:41,44.36103
2021/8/14 4:46:50,44.17727
2021/8/14 4:48:57,43.99223
2021/8/14 4:51:35,43.50437
2021/8/14 4:53:43,43.24361
2021/8/14 4:55:50,42.94787
2021/8/14 4:57:58,42.73955
2021/8/14 5:00:05,39.84938
2021/8/14 5:02:13,39.75520
2021/8/14 5:04:21,39.19296
2021/8/14 5:06:58,38.47236
2021/8/14 5:09:06,39.07165
2021/8/14 5:11:13,38.66373
2021/8/14 5:13:21,38.65584
2021/8/14 5:15:29,38.41900
2021/8/14 5:17:37,38.41930
2021/8/14 5:19:44,38.73428
2021/8/14 5:22:22,38.91222
2021/8/14 5:24:30,39.52411
2021/8/14 5:26:38,42.36685
2021/8/14 5:28:46,42.42322
2021/8/14 5:30:53,41.87845
2021/8/14 5:33:02,41.58323
2021/8/14 5:35:09,37.93549
2021/8/14 5:37:17,37.31277
2021/8/14 5:39:55,37.13607
2021/8/14 5:42:02,33.47754
2021/8/14 5:44:10,33.50475
2021/8/14 5:46:17,37.24696
2021/8/14 5:48:25,37.28865
2021/8/14 5:50:32,37.78318
2021/8/14 5:53:10,41.25806
2021/8/14 5:55:18,41.03760
2021/8/14 5:57:25,41.10238
2021/8/14 5:59:33,42.32842
2021/8/14 6:01:41,42.36010
2021/8/14 6:03:49,43.09209
2021/8/14 6:05:56,43.04021
2021/8/14 6:08:04,43.33656
2021/8/14 6:10:41,43.49031
2021/8/14 6:12:49,43.80930
2021/8/14 6:14:57,44.20712
2021/8/14 6:17:04,44.39096
2021/8/14 6:19:12,44.61890
2021/8/14 6:21:20,44.05644
2021/8/14 6:23:27,43.42947
2021/8/14 6:26:06,43.20957
2021/8/14 6:28:13,42.65868
2021/8/14 6:30:21,42.43781
2021/8/14 6:32:29,42.45651
2021/8/14 6:34:36,42.24281
2021/8/14 6:36:44,40.95321
2021/8/14 6:38:52,40.92967
2021/8/14 6:41:29,41.08854
2021/8/14 6:43:37,40.80660
2021/8/14 6:45:46,41.24527
2021/8/14 6:47:53,40.80192
2021/8/14 6:50:02,41.09102
2021/8/14 6:52:09,41.21678
2021/8/14 6:54:17,41.35548
2021/8/14 6:56:26,41.44618
2021/8/14 6:59:03,41.81487
2021/8/14 7:01:11,41.73172
2021/8/14 7:03:18,42.00556
2021/8/14 7:05:26,42.28893
2021/8/14 7:07:33,42.37892
2021/8/14 7:09:41,40.98477
2021/8/14 7:11:48,40.94545
2021/8/14 7:14:25,40.98596
2021/8/14 7:16:33,40.37989
2021/8/14 7:18:41,40.11031
2021/8/14 7:20:48,39.03871
2021/8/14 7:22:55,33.76826
2021/8/14 7:25:02,33.85300
2021/8/14 7:27:40,33.16278
2021/8/14 7:28:12,33.39085
2021/8/14 7:30:19,28.68247
2021/8/14 7:32:28,28.83617
2021/8/14 7:35:05,29.19041
2021/8/14 7:37:12,30.06363
2021/8/14 7:40:22,30.14513
2021/8/14 7:42:29,31.78064
2021/8/14 7:44:37,31.85287
2021/8/14 7:46:45,32.18223
2021/8/14 7:48:51,44.36793
2021/8/14 7:50:59,42.51340
2021/8/14 7:53:06,42.20743
2021/8/14 7:55:43,42.06693
2021/8/14 7:57:50,37.35348
2021/8/14 7:59:57,37.65054
2021/8/14 8:02:04,37.85938
2021/8/14 8:04:12,38.44529
2021/8/14 8:06:18,37.68811
2021/8/14 8:08:56,37.83479
2021/8/14 8:11:03,37.79316
2021/8/14 8:13:10,38.40147
2021/8/14 8:15:18,38.34048
2021/8/14 8:17:25,35.05895
2021/8/14 8:19:33,35.36820
2021/8/14 8:21:40,35.46315
2021/8/14 8:24:17,36.05314
2021/8/14 8:26:24,36.10222
2021/8/14 8:28:32,35.90592
2021/8/14 8:30:39,39.03548
2021/8/14 8:32:46,39.55749
2021/8/14 8:34:54,39.62592
2021/8/14 8:37:30,38.97166
2021/8/14 8:39:38,32.88623
2021/8/14 8:41:45,33.92294
2021/8/14 8:43:53,28.85792
2021/8/14 8:45:59,33.76364
2021/8/14 8:48:07,38.19561
2021/8/14 8:50:14,37.91272
2021/8/14 8:52:51,38.81664
2021/8/14 8:54:59,38.88047
2021/8/14 8:57:06,42.15327
2021/8/14 8:59:14,41.97404
2021/8/14 9:01:21,41.46580
2021/8/14 9:03:29,40.46315
2021/8/14 9:06:05,40.10309
2021/8/14 9:08:13,40.38726
2021/8/14 9:10:20,40.38862
2021/8/14 9:12:27,40.27298
2021/8/14 9:14:34,40.53066
2021/8/14 9:16:42,40.46651
2021/8/14 9:19:19,40.63393
2021/8/14 9:21:26,41.03009
2021/8/14 9:23:33,41.64984
2021/8/14 9:25:41,41.95259
2021/8/14 9:27:48,42.27787
2021/8/14 9:29:55,42.10431
2021/8/14 9:32:02,42.23194
2021/8/14 9:34:39,41.79607
2021/8/14 9:36:46,41.53400
2021/8/14 9:38:53,41.52288
2021/8/14 9:41:00,39.08816
2021/8/14 9:43:07,39.12470
2021/8/14 9:45:15,39.36514
2021/8/14 9:47:51,39.48760
2021/8/14 9:49:59,39.51742
2021/8/14 9:52:05,39.59980
2021/8/14 9:54:13,40.04678
2021/8/14 9:56:20,44.50568
2021/8/14 9:58:26,44.23269
2021/8/14 10:01:04,43.98206
2021/8/14 10:03:11,43.88168
2021/8/14 10:05:19,42.73786
2021/8/14 10:07:27,42.98576
2021/8/14 10:09:33,43.19343
2021/8/14 10:11:41,43.12098
2021/8/14 10:13:49,43.06881
2021/8/14 10:16:26,43.09475
2021/8/14 10:18:33,42.94197
2021/8/14 10:20:41,43.18497
2021/8/14 10:22:48,43.18208
2021/8/14 10:24:56,42.92305
2021/8/14 10:27:03,43.11368
2021/8/14 10:29:41,42.86503
2021/8/14 10:31:48,42.97254
2021/8/14 10:33:55,43.01528
2021/8/14 10:36:03,42.90330
2021/8/14 10:38:10,42.48015
2021/8/14 10:40:18,42.46524
2021/8/14 10:42:25,42.67577
2021/8/14 10:45:02,42.16397
2021/8/14 10:47:10,39.76081
2021/8/14 10:49:17,40.16031
2021/8/14 10:51:24,40.17026
2021/8/14 10:53:31,40.44494
2021/8/14 10:55:39,37.51752
2021/8/14 10:58:17,37.75897
2021/8/14 11:00:23,38.09108
2021/8/14 11:02:31,38.45545
2021/8/14 11:04:39,42.25835
2021/8/14 11:06:46,42.13607
2021/8/14 11:08:53,42.09888
2021/8/14 11:11:01,42.05373
2021/8/14 11:13:38,41.80561
2021/8/14 11:15:45,42.10062
2021/8/14 11:17:53,41.71405
2021/8/14 11:20:00,41.56406
2021/8/14 11:22:08,41.65233
2021/8/14 11:24:14,41.91716
2021/8/14 11:26:52,41.95153
2021/8/14 11:28:59,41.96097
2021/8/14 11:31:07,41.77224
2021/8/14 11:33:14,41.90852
2021/8/14 11:35:20,41.88148
2021/8/14 11:37:28,41.85128
2021/8/14 11:39:35,41.88559
2021/8/14 11:42:11,41.82370
2021/8/14 11:44:18,41.66052
2021/8/14 11:46:26,41.66659
2021/8/14 11:48:32,41.67598
2021/8/14 11:50:39,41.63010
2021/8/14 11:52:46,41.59032
2021/8/14 11:55:23,41.57836
2021/8/14 11:57:30,41.33999
2021/8/14 11:59:37,41.85875
2021/8/14 12:01:44,41.69454
2021/8/14 12:03:51,41.90994
2021/8/14 12:06:27,41.89193
2021/8/14 12:08:34,41.96862
2021/8/14 12:10:40,41.68871
2021/8/14 12:12:48,41.91754
2021/8/14 12:14:55,41.94773
2021/8/14 12:17:01,42.08204
2021/8/14 12:19:39,42.04433
2021/8/14 12:21:46,41.96235
2021/8/14 12:23:53,44.72015
2021/8/14 12:26:00,44.47866
2021/8/14 12:28:07,44.12154
2021/8/14 12:30:13,43.92923
2021/8/14 12:32:50,43.81715
2021/8/14 12:34:57,43.85379
2021/8/14 12:37:04,43.87915
2021/8/14 12:39:11,43.66439
2021/8/14 12:41:18,43.62312
2021/8/14 12:43:25,42.37975
2021/8/14 12:46:02,42.15178
2021/8/14 12:48:09,42.09715
2021/8/14 12:50:17,39.94499
2021/8/14 12:52:23,40.22754
2021/8/14 12:54:29,40.08457
2021/8/14 12:56:37,40.32854
2021/8/14 12:59:13,40.47211
2021/8/14 13:01:20,40.57441
2021/8/14 13:03:27,40.80206
2021/8/14 13:05:35,40.94889
2021/8/14 13:07:40,40.91789
2021/8/14 13:09:48,41.05450
2021/8/14 13:12:25,40.88763
2021/8/14 13:14:31,41.11873
2021/8/14 13:16:39,41.05802
2021/8/14 13:18:45,44.50725
2021/8/14 13:20:53,44.33784
2021/8/14 13:23:00,44.45848
2021/8/14 13:25:37,44.09733
2021/8/14 13:27:44,44.05828
2021/8/14 13:29:51,43.79307
2021/8/14 13:31:58,43.96160
2021/8/14 13:34:05,44.04301
2021/8/14 13:36:12,44.03384
2021/8/14 13:39:21,43.97726
2021/8/14 13:41:29,44.18854
2021/8/14 13:43:36,44.41607
2021/8/14 13:45:44,44.26311
2021/8/14 13:47:51,44.25710
2021/8/14 13:50:29,44.25109
2021/8/14 13:52:37,44.26706
2021/8/14 13:54:43,44.23050
2021/8/14 13:56:51,44.02570
2021/8/14 13:58:58,44.41252
2021/8/14 14:01:06,44.49825
2021/8/14 14:03:13,44.57055
2021/8/14 14:05:50,44.19106
2021/8/14 14:07:58,43.67558
2021/8/14 14:10:05,43.57719
2021/8/14 14:12:12,43.59462
2021/8/14 14:14:20,43.36862
2021/8/14 14:16:27,43.39789
2021/8/14 14:18:35,43.44304
2021/8/14 14:21:11,43.60151
2021/8/14 14:23:19,43.80484
2021/8/14 14:25:26,43.91132
2021/8/14 14:27:34,44.65724
2021/8/14 14:29:41,44.83632
2021/8/14 14:31:49,44.89591
2021/8/14 14:34:26,45.15281
2021/8/14 14:36:33,44.84964
2021/8/14 14:38:41,44.94911
2021/8/14 14:40:47,44.88820
2021/8/14 14:42:55,44.93229
2021/8/14 14:45:02,45.04320
2021/8/14 14:47:09,47.22950
2021/8/14 14:49:47,47.15298
2021/8/14 14:51:53,46.96429
2021/8/14 14:54:01,49.34638
2021/8/14 14:56:09,49.41123
2021/8/14 14:58:16,48.96989
2021/8/14 15:00:24,49.24586
2021/8/14 15:03:02,48.67162
2021/8/14 15:05:09,49.15298
2021/8/14 15:07:16,48.83363
2021/8/14 15:09:24,48.96756
2021/8/14 15:11:31,49.28099
2021/8/14 15:13:39,49.23108
2021/8/14 15:15:46,49.14986
2021/8/14 15:18:24,49.06377
2021/8/14 15:20:31,48.88276
2021/8/14 15:22:38,48.66761
2021/8/14 15:24:46,48.93123
2021/8/14 15:26:52,48.90195
2021/8/14 15:29:00,48.84518
2021/8/14 15:31:07,48.91646
2021/8/14 15:33:45,48.46607
2021/8/14 15:35:52,48.58989
2021/8/14 15:38:00,48.71724
2021/8/14 15:40:08,48.75408
2021/8/14 15:42:15,48.45737
2021/8/14 15:44:22,47.91236
2021/8/14 15:47:00,47.49316
2021/8/14 15:49:07,47.80873
2021/8/14 15:51:14,47.70310
2021/8/14 15:53:22,47.47816
2021/8/14 15:55:29,47.37833
2021/8/14 15:57:37,47.53000
2021/8/14 16:00:15,47.15572
2021/8/14 16:02:22,47.49224
2021/8/14 16:04:30,46.85297
2021/8/14 16:06:37,41.63388
2021/8/14 16:08:45,42.16276
2021/8/14 16:10:52,41.94863
2021/8/14 16:13:00,42.33673
2021/8/14 16:15:37,42.44038
2021/8/14 16:17:44,42.77172
2021/8/14 16:19:52,44.48186
2021/8/14 16:22:00,44.44849
2021/8/14 16:24:07,41.75494
2021/8/14 16:26:15,41.67721
2021/8/14 16:28:52,41.70278
2021/8/14 16:31:00,46.32876
2021/8/14 16:33:07,46.25313
2021/8/14 16:35:15,49.54218
2021/8/14 16:37:22,49.32974
2021/8/14 16:39:29,49.37450
2021/8/14 16:41:37,48.95251
2021/8/14 16:44:14,48.84492
2021/8/14 16:46:21,48.45682
2021/8/14 16:48:29,48.34998
2021/8/14 16:50:36,48.36238
2021/8/14 16:52:43,48.35324
2021/8/14 16:54:50,48.77767
2021/8/14 16:57:28,48.65205
2021/8/14 16:59:35,49.08857
2021/8/14 17:01:43,49.22906
2021/8/14 17:03:50,48.94585
2021/8/14 17:05:58,49.06843
2021/8/14 17:08:05,49.33487
2021/8/14 17:10:12,49.62734
2021/8/14 17:12:50,49.36367
2021/8/14 17:14:57,49.48566
2021/8/14 17:17:05,49.12320
2021/8/14 17:19:12,49.08965
2021/8/14 17:21:20,49.14119
2021/8/14 17:23:27,49.19679
2021/8/14 17:25:35,49.13454
2021/8/14 17:28:12,49.00303
2021/8/14 17:30:21,48.99315
2021/8/14 17:32:28,49.06154
2021/8/14 17:34:35,48.61700
2021/8/14 17:36:42,48.77457
2021/8/14 17:38:50,48.95708
2021/8/14 17:40:57,48.75906
2021/8/14 17:43:36,48.59401
2021/8/14 17:45:43,48.67838
2021/8/14 17:47:51,48.64093
2021/8/14 17:49:58,48.57579
2021/8/14 17:52:06,48.73434
2021/8/14 17:54:13,45.89515
2021/8/14 17:56:21,46.02008
2021/8/14 17:58:59,45.79811
2021/8/14 18:01:06,45.64803
2021/8/14 18:03:13,43.26534
2021/8/14 18:05:21,40.37317
2021/8/14 18:07:29,40.61327
2021/8/14 18:09:36,40.89603
2021/8/14 18:11:44,41.40899
2021/8/14 18:14:22,41.77470
2021/8/14 18:16:29,41.90363
2021/8/14 18:18:36,42.02648
2021/8/14 18:20:44,42.16130
2021/8/14 18:22:52,41.90818
2021/8/14 18:24:59,42.14959
2021/8/14 18:27:37,42.11175
2021/8/14 18:29:44,42.31197
2021/8/14 18:31:51,42.09043
2021/8/14 18:33:59,42.18449
2021/8/14 18:36:06,42.27539
2021/8/14 18:38:13,43.93589
2021/8/14 18:40:21,43.54418
2021/8/14 18:42:58,43.70022
2021/8/14 18:45:05,43.22622
2021/8/14 18:47:13,42.95008
2021/8/14 18:49:21,42.71888
2021/8/14 18:51:28,42.74826
2021/8/14 18:53:35,42.65329
2021/8/14 18:55:42,42.60460
2021/8/14 18:58:19,42.68753
2021/8/14 19:00:26,42.28701
2021/8/14 19:02:34,42.50986
2021/8/14 19:04:42,42.32995
2021/8/14 19:06:48,42.46235
2021/8/14 19:08:55,42.44992
2021/8/14 19:11:32,42.24611
2021/8/14 19:13:39,42.33340
2021/8/14 19:15:47,42.63573
2021/8/14 19:17:53,42.24676
2021/8/14 19:20:01,42.46191
2021/8/14 19:22:07,42.23866
2021/8/14 19:24:45,42.58765
2021/8/14 19:26:52,42.73881
2021/8/14 19:28:59,42.63992
2021/8/14 19:31:06,42.37516
2021/8/14 19:33:13,42.48491
2021/8/14 19:35:20,42.38973
2021/8/14 19:38:30,42.27979
2021/8/14 19:40:37,42.23840
2021/8/14 19:42:45,42.26153
2021/8/14 19:44:52,42.27024
2021/8/14 19:46:59,42.34714
2021/8/14 19:49:06,42.10271
2021/8/14 19:51:14,42.23478
2021/8/14 19:53:51,42.12431
2021/8/14 19:55:59,42.24225
2021/8/14 19:58:07,42.50523
2021/8/14 20:00:15,42.29043
2021/8/14 20:02:22,42.28270
2021/8/14 20:04:29,42.22754
2021/8/14 20:06:36,42.29463
2021/8/14 20:09:14,42.48540
2021/8/14 20:11:22,42.72076
2021/8/14 20:13:28,42.93769
2021/8/14 20:15:36,43.04351
2021/8/14 20:17:44,42.69960
2021/8/14 20:19:50,42.92235
2021/8/14 20:22:28,42.78626
2021/8/14 20:24:35,42.63958
2021/8/14 20:26:43,42.85594
2021/8/14 20:28:50,42.54433
2021/8/14 20:30:57,42.43713
2021/8/14 20:33:04,42.42806
2021/8/14 20:35:11,42.55952
2021/8/14 20:37:49,42.52331
2021/8/14 20:39:56,42.12649
2021/8/14 20:42:04,45.16251
2021/8/14 20:44:11,43.99615
2021/8/14 20:46:18,44.06572
2021/8/14 20:48:25,43.72584
2021/8/14 20:51:03,43.30413
2021/8/14 20:53:10,42.59047
2021/8/14 20:55:17,42.21279
2021/8/14 20:57:25,41.54235
2021/8/14 20:59:32,41.14557
2021/8/14 21:01:40,34.53982
2021/8/14 21:03:48,34.86715
2021/8/14 21:06:25,35.13615
2021/8/14 21:08:33,44.46023
2021/8/14 21:10:39,43.75864
2021/8/14 21:12:48,43.51369
2021/8/14 21:14:55,42.36589
2021/8/14 21:17:03,42.26573
2021/8/14 21:19:11,42.53742
2021/8/14 21:21:48,42.05088
2021/8/14 21:23:56,41.96185
2021/8/14 21:26:02,36.42366
2021/8/14 21:28:10,34.70728
2021/8/14 21:30:18,35.18268
2021/8/14 21:32:25,35.61156
2021/8/14 21:34:33,36.33885
2021/8/14 21:37:10,36.30351
2021/8/14 21:39:18,36.32622
2021/8/14 21:41:25,40.41636
2021/8/14 21:43:33,44.39732
2021/8/14 21:45:41,43.69802
2021/8/14 21:47:48,43.24703
2021/8/14 21:50:27,40.36454
2021/8/14 21:52:34,36.43761
2021/8/14 21:54:42,36.49833
2021/8/14 21:56:50,37.00214
2021/8/14 21:58:58,36.91842
2021/8/14 22:01:05,37.04510
2021/8/14 22:03:13,37.52748
2021/8/14 22:05:22,38.17382
2021/8/14 22:07:59,38.57460
2021/8/14 22:10:07,39.11618
2021/8/14 22:12:15,41.37107
2021/8/14 22:14:23,41.52231
2021/8/14 22:16:31,40.90839
2021/8/14 22:18:38,41.14814
2021/8/14 22:20:46,41.17583
2021/8/14 22:23:24,41.13470
2021/8/14 22:25:31,41.51357
2021/8/14 22:27:39,41.42423
2021/8/14 22:29:46,41.66691
2021/8/14 22:31:54,41.95253
2021/8/14 22:34:02,42.18238
2021/8/14 22:36:09,42.21873
2021/8/14 22:38:47,42.70780
2021/8/14 22:40:55,42.39338
2021/8/14 22:43:02,46.02782
2021/8/14 22:45:09,45.64127
2021/8/14 22:47:18,45.32100
2021/8/14 22:49:25,44.85056
2021/8/14 22:51:33,44.80310
2021/8/14 22:54:11,39.46795
2021/8/14 22:56:18,39.26094
2021/8/14 22:58:26,39.70378
2021/8/14 23:00:33,39.96285
2021/8/14 23:02:42,39.85674
2021/8/14 23:04:49,44.10564
2021/8/14 23:06:57,44.01515
2021/8/14 23:09:34,44.02599
2021/8/14 23:11:41,43.71310
2021/8/14 23:13:50,43.70112
2021/8/14 23:15:57,43.50797
2021/8/14 23:18:05,43.33171
2021/8/14 23:20:13,42.97433
2021/8/14 23:22:20,41.16065
2021/8/14 23:24:57,41.44901
2021/8/14 23:27:05,38.17979
2021/8/14 23:29:14,38.44124
2021/8/14 23:31:22,38.60604
2021/8/14 23:33:29,38.86497
2021/8/14 23:35:38,39.12902
2021/8/14 23:37:45,38.88305
2021/8/14 23:39:52,38.97515
2021/8/14 23:42:31,47.44292
2021/8/14 23:44:38,46.53184
2021/8/14 23:46:46,45.79637
2021/8/14 23:48:53,45.64341
2021/8/14 23:51:01,42.03803
2021/8/14 23:53:09,42.22533
2021/8/14 23:55:17,42.54737
2021/8/14 23:57:55,42.49486
2021/8/15 0:00:02,42.29432
2021/8/15 0:02:10,42.29498
2021/8/15 0:04:19,42.27564
2021/8/15 0:06:26,38.34433
2021/8/15 0:08:33,38.55849
2021/8/15 0:10:41,38.77122
2021/8/15 0:12:49,40.69349
2021/8/15 0:15:26,40.52597
2021/8/15 0:17:34,41.01315
2021/8/15 0:19:41,40.84193
2021/8/15 0:21:49,40.88885
2021/8/15 0:23:56,45.72318
2021/8/15 0:26:04,45.25329
2021/8/15 0:28:11,45.32846
